voltage,concentration,rotationalSpeed,distance,flowRate,diameter
14.987648139354159,7.061325382834162,498.8577076959046,5.116072200598426,0.10165770618815399,584.3789269957633
15.000009603964179,7.085191018699193,634.6554451814491,5.6615956576193485,0.11271536150521441,598.0226882073857
14.899685054447168,7.02107261694539,726.245632585201,6.2332394650884355,0.12537902446232543,597.7254619083866
15.025365585889183,6.877197130146399,841.7681204657982,6.8021012970890435,0.1353069825889929,624.6753635204699
14.961499510169773,7.090160804378324,978.524611353726,7.268683522473392,0.1469865258248573,627.3750804563564
15.061056106144427,6.953102643802507,1118.0217777409832,7.783030551902005,0.1568744651661779,622.1660075824842
14.907301263932812,7.0155776662866085,1178.6509147654747,8.465168984436211,0.16813069290260257,633.2215112094
14.92529019941959,7.067308256574544,1295.5385146076183,9.075714532354706,0.18085377338139277,639.0670604194605
14.916431761881448,6.941499109485667,1433.905358101314,9.644695695226142,0.19317711397130594,634.632537097016
14.785791236522966,7.027162083605489,1519.2066858710252,10.245750574101539,0.20229939360637147,640.8384040971802
15.011278304032881,7.049621729912488,1655.9111522993587,10.878503108806196,0.21801978510564035,634.6886685224197
15.08851827011815,7.027278537151044,1808.8067707221803,11.689898810243637,0.23195875891316756,635.7803806842065
14.983057106183272,7.152873758451316,1974.1457719062341,12.430362563903124,0.24594907179294395,609.7868146748368
15.00751763440502,7.0216203489572,2101.0106160567198,13.154468968341552,0.26348219006031603,594.8733472833943
14.854809607240869,6.9633454162472725,2229.3381975725924,13.882411789760939,0.27596265989284174,600.6358837131331
14.892010406334778,7.0405829472427905,2374.6092842272183,14.263739830050056,0.28756550424820304,596.2178192059328
14.947561560626632,6.944703759645578,2450.8962344997567,14.748799302197796,0.29697545845278717,562.6897072574175
15.047290524487074,6.907475101176641,2484.519790087747,15.038161927635834,0.29851255955625794,580.9735909585613
14.948597309417723,7.157871500233231,2482.401369345849,14.859805266316068,0.30039589284632323,580.472080969915
14.914164089032147,7.514859904669296,2334.1314505907685,14.539247075021601,0.30243381167163663,563.7268620903508
14.959478889994166,8.076914154633334,2076.442009604709,13.892768078151763,0.2992034196531042,600.7429731517128
14.897052109782402,8.768702397743887,1732.6755559976577,13.038352855277527,0.3017296175784873,616.041060619251
15.057888891517106,9.662917856435019,1417.1935694946396,12.322099671044791,0.2993074300029899,641.5275210092324
14.9976996481749,10.625261978536098,1053.0377174261635,11.40817457550891,0.30122269238369204,668.3811321114964
15.085008134625022,11.259925958054172,752.6759422004407,10.776035060207146,0.30010560407970005,713.091303262534
14.95704342915073,11.799546131971196,588.2198271887847,10.23054807541598,0.29952101829671074,733.3880604685792
15.16578736404213,12.104607059400468,486.7864010103692,9.949776514769303,0.29884898112155467,776.4128380919963
14.96811627221723,12.061268110757322,532.0424189075123,10.122032832695927,0.2961457976183587,838.1815328812849
15.068793858773343,12.006100945478805,601.9296828632932,10.64817089744622,0.28769217366609423,937.518844904041
14.984487875489362,12.028120504047045,700.9130852465772,11.27056141531403,0.27418205200544965,1036.0848293521517
15.007456827197922,12.026358730798446,819.1341701394956,12.081571704802437,0.2561813767737723,1151.253148122488
14.97915622012377,11.947612827747644,941.5084580047272,12.902337378030586,0.23883535583498156,1261.8039068075425
14.915887346338936,11.944188388241443,1117.9969279576435,13.823520003951664,0.22371025717424212,1369.5210172441627
15.067961253663508,11.900184184901208,1258.4403007448645,14.485987447263083,0.21334594324661962,1455.7972291205174
14.891105358722522,12.100899660570516,1404.7200060618127,14.74573704524834,0.2022899574517575,1519.0933412475983
15.209216943996351,12.034638031903722,1533.0102982156466,15.19552569352751,0.20016611448466623,1527.9720648969324
15.061932201085966,12.010344707352022,1653.5743413186058,14.480643399585764,0.19898200763765786,1512.9971009283513
15.033517841486782,11.994776168943066,1815.7026233025106,13.426783912319868,0.20194895415999092,1488.8856879655825
15.098264116996255,12.03517076575271,1924.938891807146,11.792512827724924,0.19798807401527493,1461.9367862375402
15.144095850738024,11.968557821909071,2110.5240235915635,10.309501470019537,0.19945458253905887,1401.1479587339472
14.86909702373839,12.120643968307277,2274.1492478749146,8.460616670074186,0.20097818769703857,1370.639564955599
14.988016489009958,11.969260747774259,2359.399109689356,6.857609846317651,0.19917479126141963,1319.252564019272
15.100340711422245,12.002744832056166,2464.3271241889893,5.749257970059117,0.20017362528765592,1292.9153869749218
14.973421546916336,11.982748718404334,2536.7508433594417,5.091064955451656,0.19869282357880663,1274.0346436855425
15.021144137895758,11.955059361183075,2473.856848107564,5.025307414944147,0.19666667314376388,1284.810394493136
15.05875411517852,12.256822113477806,2331.368524011845,5.854547488351973,0.20052053137121167,1317.036747563031
15.065213550565995,12.750241488986633,2083.893114279306,7.127015018163521,0.19943319574818832,1390.8960037280706
15.036964252310813,13.069159908232779,1775.163066383013,8.666502569583049,0.1989200237029221,1485.0015389850732
14.790116446466945,13.635103787536675,1423.6850048109868,10.247259326840624,0.19825184728468312,1576.9466912269954
14.880643095114925,14.182955506533865,1087.060137381465,12.005805757252261,0.19951887183942243,1698.7619603127446
14.971146460189555,14.574570074088365,799.13937843774,13.518591474551034,0.19992118911339557,1765.7733347302844
15.017768253589447,14.750028274138346,581.7326521930896,14.52772527817924,0.19981960306356725,1828.040028684825
15.065833890551518,15.002673419950185,489.08778373672135,14.961059821539614,0.20137524070533058,1867.376429119438
15.096690966083285,15.052248677824293,526.2408203246888,14.748081383753366,0.20370756698169443,1866.7459564046605
15.013525604420135,15.035845889631736,578.1185499591095,13.887992100210031,0.21221802749834898,1828.9484147026192
14.991822870246123,14.994884192578008,683.376979854022,12.462335489994455,0.22435173784987103,1801.574924014965
15.022593945156006,14.919928283472975,804.9288599126767,10.80618645882087,0.24284887053289428,1764.9224861543985
14.996145848122023,15.075879241351357,932.3950407937627,9.158318668934687,0.25654308846798696,1704.6388988546294
14.974690780425453,14.979233056564928,1105.166491207175,7.60873188491009,0.2743332334976877,1643.0636492222247
15.179332983075563,14.97784209530575,1261.6791404436456,6.035622590323752,0.288835744925017,1567.8588425106586
15.068707840669857,14.941993472982263,1379.316277261657,5.242381942486617,0.29701295855177434,1516.9246153535587
15.08703436303659,14.950280779600794,1511.9537954617615,5.143803973916805,0.29963388018445103,1447.9198005801195
14.914411496516614,14.98949672901144,1659.631240766863,5.201328042474006,0.28943505208939824,1353.6488077037395
14.87680140509033,14.92750701076463,1794.0949556033688,5.668537209728544,0.27000649660327986,1262.0985731977787
14.830296173349657,14.986829479511268,1940.2038209762438,6.571911870726998,0.23964966981174546,1128.9367018438054
14.983336391373378,14.864130910404674,2094.5129950595033,7.227267270464281,0.20547574128601287,1009.554734268531
15.067127519770628,14.994866997918308,2215.141262738641,8.13578118071806,0.17279434987788198,903.5729944552733
15.08964969586243,14.965139744936371,2356.951334466586,9.039950554612869,0.13920082270843695,793.2439850594706
14.99003445890912,15.042475928371438,2421.6445264110644,9.607134610305831,0.11764473651757151,711.6153895139049
15.094013369027135,15.040158645281418,2481.695895055056,9.955199006883962,0.10188743376099477,682.8977354708641
14.989624318471533,14.84924187986142,2457.0111346668646,9.980250790896351,0.09764334897780097,675.0005117355107
15.487725427922172,14.584749450457094,2363.732463319947,9.818753965022708,0.10020638025724989,709.3897422762831
16.12303413568328,13.491099240551675,2099.359168238512,8.960887856046961,0.10147641402439087,714.7214602101753
16.793658247064478,12.238914073079995,1813.63999250219,8.205243881274663,0.09858531582332862,765.363932705983
17.594918946918064,10.903797377654648,1440.2295386140092,7.43375897716603,0.10020743898117826,797.3292309894805
18.692609592160498,9.579676099855467,1122.077125244109,6.669982579318859,0.0998083386739833,847.075743872678
19.186777129314255,8.276250817843902,826.7997009842531,5.808340037856626,0.09804247819477621,890.3659259684272
19.654922161872115,7.405882682927049,617.10574507762,5.309072669254073,0.09825716395114883,924.3402103763078
20.07963354393161,6.923456716597612,503.79966385346046,4.930739539252488,0.09946721449504663,937.9503381341696
20.00996034332575,7.015474415585892,545.772795405122,5.049811788930439,0.0997030125734881,935.2621169303851
20.168437839812157,6.9719025735535105,576.5063853683449,5.34725034853625,0.10785736782784168,921.317414954371
19.987996381929833,6.982207474075565,682.6392945189538,5.87187649481952,0.11558191346919598,915.0433984421303
19.931973834737217,6.9790453008432,785.9427893499064,6.471813695022186,0.12946356673787454,893.6243756282224
20.14081381108251,6.99050342003445,933.280689990802,7.17143214110835,0.14455382018460883,894.444617539183
19.852283023989983,6.961788559005318,1087.6998029127483,7.970445318092158,0.15903727814181132,878.87433941199
20.018794499522485,7.069627248460514,1252.9222408643138,8.82771087563619,0.17283500799859428,864.4929496017149
19.868465105809193,7.023586831048311,1371.1145521198573,9.256377178512576,0.19065484285453624,867.6963716950382
20.006381541161584,6.9235606102215845,1480.0406838380209,10.002681833320796,0.20204003330465203,862.3184506822143
19.921787002203356,7.014832072811106,1635.2694051329102,10.761547181167028,0.21245474028007796,858.0557170857973
19.951867328063045,6.933494101577898,1792.8140418642104,11.338406632191635,0.22891069668571917,859.8153930119302
20.107660935826786,6.9884849222414065,1912.122241937544,12.128988074253694,0.2433234931048441,867.6794228773707
20.039788157601624,7.100161860235832,2107.6928854042426,13.017416835435977,0.26007484428162225,870.0636779619849
20.115782300761232,6.980112281828835,2225.0950184583476,13.62920567301725,0.2723680357006519,864.5179532304043
20.130938344626085,7.068484682117634,2358.851418062419,14.272871769493479,0.2850628753182854,869.3865718569465
19.92640842495212,7.07344633588429,2442.0432085739712,14.679533981586987,0.2918582085649113,874.3998012315892
19.97095368349299,7.020000567533599,2490.497119406258,14.96033113555866,0.29843077471462903,872.775124390962
20.006113745459615,7.01497131892726,2477.8842606677003,14.951326754112513,0.30060039414366907,884.376136318854
20.05414358014542,7.386258961550027,2351.0871733633558,14.641493748592723,0.3010159845868768,903.1735573940082
20.182532746489947,7.951553040413678,2138.879160604189,14.088236556131331,0.2996478424879627,946.1919302769039
19.98071604693349,8.621387588860516,1825.6009596162746,13.245289398001274,0.3017204192644535,983.0528143649799
20.024160720447984,9.604745066509231,1481.5615893382972,12.408078128307869,0.30237813013072595,1050.1070749216217
20.03600626966416,10.390944449952084,1125.937184256674,11.682735702956936,0.29907184482500593,1094.4280261674405
20.042702342592474,11.140211049029064,849.5257331417391,10.767303029020367,0.2984391410824995,1143.6659001241048
19.942145307002356,11.82315462420843,631.3834552868262,10.354645696104425,0.2994691938870679,1180.1425480681803
19.939231200273586,11.991997482198437,504.46461077413085,9.937275605882101,0.29942213418542607,1207.3382969139673
20.110899114076222,11.94292961895067,510.1721915308592,10.084588424637781,0.298302294253884,1235.4391118538108
20.005011057089412,12.024043355971253,548.9779668269414,10.51362722818674,0.29009118592731475,1238.0322481167634
19.94641690419154,11.922329213595717,683.2666720756524,11.099760170013827,0.27559122355052534,1247.5962743624725
19.852520975997642,12.04521402906752,757.6699018829687,11.861455662141369,0.26075142878630375,1255.839604409563
19.97555393850032,11.991228899425554,904.7673284943381,12.850217741323565,0.24460160683694265,1267.5193379920079
20.110835209819495,11.920176704706721,1095.8077448033432,13.720720268416372,0.22578145513659223,1285.3355125586752
20.02793961617023,12.033553989280076,1242.1762147283127,14.35180598860819,0.21251428214348145,1284.5144854861728
19.99413293802613,11.956126018653453,1376.25512801478,14.777756566144705,0.2026090798216329,1288.8848095218948
